                       Word  Count
1557              justifica      1
1558                 visado      1
1559        particularmente      1
1560              eficiente      1
1561               perigoso      1
1562                atingir      1
1563                 ínsito      1
1564          branqueadoras      1
1565                podendo      1
1566                  devam      1
1567             preenchido      1
1568                 frisou      1
1569                inteiro      1
1570               defendeu      1
1571             valorações      1
1572           correspondem      1
1573                negados      1
1574                 tantos      1
1575                haverão      1
1576               contados      1
1577                  plano      1
1578          naturalístico      1
1579           corresponder      1
1580           inversamente      1
1581                 negado      1
1582               existirá      1
1583               portador      1
1584              valoração      1
1585               critério      1
1586                violado      1
1587                 várias      1
1588                 início      1
1589                 propôs      1
1590            introduzido      1
1591               advérbio      1
1592               fórmulas      1
1593                referir      1
1594                maneira      1
1595                consome      1
1596              proibição      1
1597                  grave      1
1598                    lex      1
1599              consumens      1
1600                derogat      1
1601                   legi      1
1602              consumtae      1
1603               concreto      1
1604             comparação      1
1605               violados      1
1606             destacamos      1
1607                passará      1
1608                   luta      1
1609                invadam      1
1610             contaminem      1
1611              corrompam      1
1612                   foca      1
1613       fundamentalmente      1
1614              reputação      1
1615            fiabilidade      1
1616                cometam      1
1617           instrumentos      1
1618               internos      1
1619                  neles      1
1620                 defesa      1
1621               redutora      1
1622            explicativa      1
1623               reflecte      1
1624          perfeitamente      1
1625            unanimidade      1
1626           pretendermos      1
1627             exaustivos      1
1628                   fala      1
1629                    paz      1
1630                citando      1
1631              ofendidos      1
1632                defende      1
1633               pretende      1
1634               virtuais      1
1635           consumidores      1
1636               afectada      1
1637               fomentam      1
1638               traficam      1
1639             pragmática      1
1640                    uso      1
1641        estruturalmente      1
1642              autónomos      1
1643             protegendo      1
1644              concorrem      1
1645                 advoga      1
1646              sobreleva      1
1647                acentua      1
1648                protege      1
1649            financeiros      1
1650             sobrelevam      1
1651            preservação      1
1652                  sadia      1
1653           concorrência      1
1654               empresas      1
1655             singulares      1
1656                 querem      1
1657                sólidas      1
1658               acrescem      1
1659              referiram      1
1660               descrita      1
1661                  juízo      1
1662            modalidades      1
1663              previstas      1
1664                   hoje      1
1665                previne      1
1666          envenenamento      1
1667                 trazem      1
1668               espectro      1
1669           subordinação      1
1670                domínio      1
1671                fulcral      1
1672            proximidade      1
1673                reduzir      1
1674               delimita      1
1675                  supra      1
1676                ofendem      1
1677                   nota      1
1678                  punem      1
1679               traduzem      1
1680              condições      1
1681          judicialmente      1
1682               aplicada      1
1683            preenchendo      1
1684            corresponda      1
1685              abrangida      1
1686             acontecerá      1
1687               detenção      1
1688           incriminadas      1
1689                 difere      1
1690          interpretamos      1
1691             raciocínio      1
1692                  chega      1
1693               práticos      1
1694                   lesa      1
1695              confundem      1
1696          pluriofensivo      1
1697            tipificação      1
1698         multiplicidade      1
1699                 cabeça      1
1700              políticos      1
1701                tornado      1
1702               contexto      1
1703          imediatamente      1
1704                observa      1
1705                 obtida      1
1706              pretendeu      1
1707               sustente      1
1708              prejudica      1
1709                ocorrer      1
1710                  pensa      1
1711               sustenta      1
1712               asserção      1
1713                 carece      1
1714              precisada      1
1715                   quid      1
1716       qualitativamente      1
1717               elevados      1
1718                 erigir      1
1719                 dotado      1
1720             particular      1
1721              derivados      1
1722             estratégia      1
1723               compensa      1
1724                   fere      1
1725                estrito      1
1726                 ataque      1
1727           propriamente      1
1728                  reduz      1
1729          probabilidade      1
1730              confiscar      1
1731               produzam      1
1732              integrado      1
1733               escrevia      1
1734              rebatidos      1
1735            transcritos      1
1736             escrevendo      1
1737                 coisas      1
1738               imediata      1
1739              dissuasão      1
1740               assaltam      1
1741                fundado      1
1742              acontecer      1
1743               incorrer      1
1744               confusão      1
1745              indirecta      1
1746          consequencial      1
1747                opinião      1
1748                 prévio      1
1749                ocupado      1
1750               inscrita      1
1751                  atine      1
1752           pessoalmente      1
1753                    qua      1
1754                   tale      1
1755              participe      1
1756             entendemos      1
1757                 trecho      1
1758               analisar      1
1759              preenchem      1
1760              descrição      1
1761             decorrente      1
1762             esclarecer      1
1763               relativa      1
1764                relevam      1
1765             praticadas      1
1766                mediato      1
1767              admitimos      1
1768                refutar      1
1769               retirada      1
1770                exarada      1
1771                maiores      1
1772                ameaças      1
1773           sofisticadas      1
1774          elevadíssimos      1
1775           sistemáticas      1
1776          facilitadores      1
1777            infiltração      1
1778             potenciada      1
1779           globalização      1
1780    inquestionavelmente      1
1781          completamente      1
1782                  andam      1
1783                ligadas      1
1784              doméstico      1
1785               escreveu      1
1786                  faria      1
1787              actuações      1
1788              processam      1
1789               controla      1
1790                isolado      1
1791               defronte      1
1792          poderosamente      1
1793               infiltra      1
1794                    age      1
1795           pressupostos      1
1796                 cadeia      1
1797            hierárquica      1
1798                   fito      1
1799               aumentar      1
1800                 anicha      1
1801             similitude      1
1802                  modus      1
1803               operandi      1
1804                   peso      1
1805             densidades      1
1806             acompanham      1
1807               práticas      1
1808           diferenciado      1
1809              verifique      1
1810          diferenciação      1
1811            convenhamos      1
1812             receptador      1
1813                 rádios      1
1814             automóveis      1
1815            autonomizar      1
1816                àqueles      1
1817           apontamentos      1
1818                 nários      1
1819             demonstram      1
1820                bondade      1
1821                 acabou      1
1822             legitimado      1
1823      desenvolvidamente      1
1824      inadmissibilidade      1
1825                    viu      1
1826              previstos      1
1827              encontrar      1
1828                haveria      1
1829              reconhece      1
1830            minoritária      1
1831               refutada      1
1832             sufragamos      1
1833            precisarmos      1
1834                  tomar      1
1835               estranha      1
1836           controvérsia      1
1837                incumbe      1
1838                superar      1
1839                  louva      1
1840        acrescentaremos      1
1841                radical      1
1842                sugerir      1
1843              demonstra      1
1844               excluída      1
1845            ordenamento      1
1846              português      1
1847          materialmente      1
1848               análogas      1
1849                 deixam      1
1850                   cita      1
1851                suborno      1
1852             testemunha      1
1853                  álibi      1
1854               credível      1
1855                  acaba      1
1856               trabalho      1
1857               forçados      1
1858              coerência      1
1859           punibilidade      1
1860        inequivocamente      1
1861            demonstrado      1
1862                   toca      1
1863            prosseguido      1
1864                 ensina      1
1865                   mera      1
1866               garantia      1
1867              dominados      1
1868             reconduzir      1
1869                 recuar      1
1870              lucrativo      1
1871              primeiros      1
1872            ocasionarem      1
1873               ofendido      1
1874                   dano      1
1875              dirigirem      1
1876                 couber      1
1877               autónomo      1
1878                 mestre      1
1879             manutenção      1
1880            integridade      1
1881          juridicamente      1
1882            reconhecido      1
1883                valioso      1
1884            individuais      1
1885                dotados      1
1886              referente      1
1887             universais      1
1888          transpessoais      1
1889                aceites      1
1890             autênticos      1
1891                  deixa      1
1892             evidenciar      1
1893                 alguma      1
1894            dificuldade      1
1895               demarcar      1
1896            maioritária      1
1897               precisar      1
1898             reconhecer      1
1899               salienta      1
1900              incidiram      1
1901             praticando      1
1902            tipificados      1
1903              aproximam      1
1904                 figura      1
1905                atender      1
1906             sublinhado      1
1907                fruição      1
1908              apontadas      1
1909             limitações      1
1910            implicações      1
1911                    sub      1
1912                 judice      1
1913           contemplarem      1
1914              estranhas      1
1915                 deviam      1
1916             condenados      1
1917             restringir      1
1918                 típica      1
1919             enunciadas      1
1920              objecções      1
1921               tratadas      1
1922               preenche      1
1923              hesitamos      1
1924              responder      1
1925        afirmativamente      1
1926            confirmando      1
1927                  negar      1
1928              confirmar      1
1929                  fixar      1
1930               vigência      1
1931              cometeria      1
1932                 custas      1
1933                   taxa      1
1934                tratado      1
1935                derecho      1
1936                  claus      1
1937                  roxin      1
1938                 teoria      1
1939                abertos      1
1940              elementos      1
1941                  deber      1
1942              ediciones      1
1943                depalma      1
1944                 buenos      1
1945                  aires      1
1946                 quadro      1
1947                  liber      1
1948           discipulorum      1
1949             tipicidade      1
1950               almedina      1
1951               notícias      1
1952              delituosa      1
1953              aparência      1
1954                 lícita      1
1955                  juana      1
1956                 carpio      1
1957                delgado      1
1958               blanqueo      1
1959              capitales      1
1960                 citada      1
1961           procedimento      1
1962               ilícitas      1
1963              investido      1
1964                lícitas      1
1965                     ix      1
1966                  fases      1
1967             integração      1
1968         caracterizadas      1
1969               momentos      1
1970              conhecido      1
1971                  money      1
1972              laudering      1
1973                chamado      1
1974              recycling      1
1975             reciclagem      1
1976                lavagem      1
1977                cunhada      1
1978              gangsters      1
1979             utilizavam      1
1980            lavandarias      1
1981              legitimar      1
1982               operarem      1
1983              numerário      1
1984                decreto      1
1985             presidente      1
1986                   data      1
1987             parlamento      1
1988                europeu      1
1989                 altera      1
1990                 falava      1
1991               divergem      1
1992             expressões      1
1993              utilizada      1
1994                admitir      1
1995                   vale      1
1996                segunda      1
1997               concedem      1
1998           interpretado      1
1999                técnico      1
2000                culposo      1
2001                  notas      1
2002                reacção      1
2003                estudos      1
2004           universidade      1
2005           estabelecido      1
2006             distinguir      1
2007         constantemente      1
2008                   erro      1
2009               tradução      1
2010                exprime      1
2011                 consta      1
2012                versões      1
2013               oficiais      1
2014             enumeradas      1
2015                aplicam      1
2016               francesa      1
2017                     il      1
2018                   peut      1
2019                   être      1
2020                  prévu      1
2021                    les      1
2022            infractions      1
2023               enoncées      1
2024                     ce      1
2025             paragraphe      1
2026              apliquent      1
2027                    pas      1
2028                    aux      1
2029                auteurs      1
2030             infraction      1
2031             principale      1
2032                     it      1
2033                    may      1
2034                     be      1
2035               provided      1
2036               offences      1
2037                    set      1
2038                   foth      1
2039              paragraph      1
2040                    not      1
2041                  apply      1
2042                     to      1
2043                persons      1
2044                    who      1
2045               commited      1
2046                offence      1
2047               itálicos      1
2048               decisões      1
2049              tribunais      1
2050            comentários      1
2051            presidência      1
2052              ministros      1
2053           condescender      1
2054                  actas      1
2055                sessões      1
2056                   vols      1
2057               aalisboa      1
2058               ciências      1
2059              jurídicas      1
2060          desconhecemos      1
2061               elaborou      1
2062                 textos      1
2063             publicados      1
2064                referia      1
2065           apresentação      1
2066                 acordo      1
2067                 fontes      1
2068             anualmente      1
2069                biliões      1
2070                maioria      1
2071               afirmava      1
2072                mercado      1
2073            clandestino      1
2074           representava      1
2075                  cerca      1
2076               comércio      1
2077                mundial      1
2078            equivalente      1
2079                  dobro      1
2080            transacções      1
2081               petróleo      1
2082                  nesse      1
2083                algumas      1
2084              reflexões      1
2085                    luz      1
2086               política      1
2087                 lxviii      1
2088                   joão      1
2089                  sousa      1
2090                adriano      1
2091                machado      1
2092                  souto      1
2093                  moura      1
2094                 cabral      1
2095                 mendes      1
2096                  reino      1
2097                  graça      1
2098                alfredo      1
2099                    rui      1
2100              francisco      1
2101                  carmo      1
2102                   luís      1
2103                 flores      1
2104                ribeiro      1
2105                carmona      1
2106                   mota      1
2107                madeira      1
2108               carrilho      1
2109                  simas      1
2110               carvalho      1
2111                joaquim      1
2112               mortágua      1
2113                  silva      1
2114                  artur      1
2115                  vítor      1
2116                 soreto      1
2117                 barros      1
2118                armindo      1
